IP address,Protocol version,User agent,Connected since,Services,Height,Hostname,City,Country code,Latitude,Longitude,Timezone,ASN,Organization name,Coordinates
"128.199.127.0:8333",70015,"/Satoshi:0.20.1/","2022-10-29T03:09:21.000Z",1037,760760,"128.199.127.0","Singapore","SG",1.3078,103.6818,"Asia/Singapore","AS14061","DIGITALOCEAN-ASN","1.3078, 103.6818"
"54.244.216.88:8333",70016,"/Satoshi:22.0.0/","2022-10-28T23:25:17.000Z",1033,760762,"ec2-54-244-216-88.us-west-2.compute.amazonaws.com","Boardman","US",45.8234,-119.7257,"America/Los_Angeles","AS16509","AMAZON-02","45.8234, -119.7257"
"[2a02:1210:86bf:f100:3178:d700:d44d:6bb1]:8333",70016,"/Satoshi:0.21.0/","2022-10-24T18:05:15.000Z",1033,760762,"2a02:1210:86bf:f100:3178:d700:d44d:6bb1","Lucerne","CH",47.0511,8.3056,"Europe/Zurich","AS3303","Bluewin","47.0511, 8.3056"
"of6afm57qrva4uptgcqi77mifn4klvw3f6h7skfh5h3gxzdp7a63paqd.onion:8333",70016,"/Satoshi:23.0.0/","2022-10-29T00:40:26.000Z",1033,760762,,,,,,,"TOR","Tor network","0, 0"
"193.70.114.101:8333",70016,"/Satoshi:22.0.0/","2022-10-27T23:26:56.000Z",1032,760762,"vps-c83d9c2b.vps.ovh.net",,"FR",48.8582,2.3387,"Europe/Paris","AS16276","OVH SAS","48.8582, 2.3387"
"83.220.169.195:8333",70016,"/Satoshi:22.0.0/","2022-10-27T14:19:31.000Z",1032,760762,"btcpay.darknet.ug",,"RU",55.7386,37.6068,"Europe/Moscow","AS29182","JSC IOT","55.7386, 37.6068"
"yxdimltjz3elwa2fschi2fiph2vz6i4rq4c2r56glp4salxkyhlsn6qd.onion:8333",70016,"/Satoshi:23.0.0/","2022-10-28T19:47:18.000Z",1033,760762,,,,,,,"TOR","Tor network","0, 0"
"gqgystkvdeqdepuk5cspf7yxcxrl3yfjuyjdrqlhbl2ce7oj3vs5ynad.onion:8333",70016,"/Satoshi:23.0.0/","2022-10-29T01:05:16.000Z",1033,760762,,,,,,,"TOR","Tor network","0, 0"
"160.16.110.6:8333",70016,"/Satoshi:21.99.0/","2022-10-27T19:28:44.000Z",1033,760762,"tk2-231-25002.vs.sakura.ne.jp","Tokyo","JP",35.6893,139.6899,"Asia/Tokyo","AS9370","SAKURA Internet Inc.","35.6893, 139.6899"
"kdm67m6kqfwq3z3iobzefq7hxstkmhd7xohxre24aktvvahnyonzrxqd.onion:8333",70016,"/Satoshi:23.0.0/","2022-10-28T21:39:26.000Z",1033,760762,,,,,,,"TOR","Tor network","0, 0"
"206.172.249.11:8333",70016,"/Satoshi:0.21.1/","2022-10-29T03:01:13.000Z",1033,760761,"bras-base-mtrlpq3704w-grc-09-206-172-249-11.dsl.bell.ca","Saint-Colomban","CA",45.7313,-74.1313,"America/Toronto","AS577","BACOM","45.7313, -74.1313"
"[2a0e:c980:15f4:0:12bf:48ff:feb9:f8b6]:8333",70016,"/Satoshi:23.0.0/","2022-10-28T22:27:07.000Z",1033,760762,"2a0e:c980:15f4:0:12bf:48ff:feb9:f8b6","Katowice","PL",50.2806,18.9751,"Europe/Warsaw","AS34393","Systel Systemy Teleinformatyczne M. Linscheid Sp. J.","50.2806, 18.9751"
"53brc5jfcqvzbtx3vz5zibfz6imwzdjjfdrgnn35ytok6yvjigu7ntid.onion:8333",70016,"/Satoshi:22.0.0/","2022-10-28T03:41:02.000Z",1037,760762,,,,,,,"TOR","Tor network","0, 0"
"z56f7zckcrktog4on37hkzea2knga6v47v553tn6z4o3kihjiqp7j2qd.onion:8333",70016,"/Satoshi:23.0.0/","2022-10-28T16:08:40.000Z",1033,760762,,,,,,,"TOR","Tor network","0, 0"
"x6ydpniywjhq53m5d6aj6zmh7esgc4qoi5opn6gehpcfokh565uq5aid.onion:8333",70016,"/Satoshi:23.0.0/","2022-10-28T15:30:14.000Z",1033,760762,,,,,,,"TOR","Tor network","0, 0"
"uh7hemgbodn2533nmhvz5omwsr443pthwgybfr4ik4hx2rfb3k6fe2qd.onion:8333",70016,"/Satoshi:23.0.0/Knots:20220529/","2022-10-28T23:00:11.000Z",67109965,760762,,,,,,,"TOR","Tor network","0, 0"
"zlkwqytpxbhkg4umwpqiynz6niefzqjbiwzryg2zpwwmvmw6pmssngqd.onion:8333",70016,"/Satoshi:23.0.0/","2022-10-28T23:50:09.000Z",1033,760762,,,,,,,"TOR","Tor network","0, 0"
"wgwzkyglwtqpdgjdw7o2qyvqyilqrtb6lhsfjyns3wtrumhalb2l7lqd.onion:8333",70016,"/Satoshi:23.0.0/","2022-10-28T23:41:49.000Z",1037,760762,,,,,,,"TOR","Tor network","0, 0"
"tyc2rr3vttmgqfhas4u2e5qij2rvus3kwukcuc4uyzvc5gfrvxtn2fqd.onion:8333",70016,"/Satoshi:23.0.0/Knots:20220529/","2022-10-28T23:50:17.000Z",67109965,760762,,,,,,,"TOR","Tor network","0, 0"
"xudbmkklmyjrdccwc6qyc7sllnee2vseneajmadzglb6isrpqc43s3id.onion:8333",70016,"/Satoshi:23.0.0/","2022-10-28T19:47:13.000Z",1033,760762,,,,,,,"TOR","Tor network","0, 0"
"wcuusrtq3z64aw4xqrxd5pbr2jigs3zj54dj6iareg56pw27tl26ccyd.onion:8333",70016,"/Satoshi:22.0.0/","2022-10-28T16:32:09.000Z",1033,760762,,,,,,,"TOR","Tor network","0, 0"
"188.165.21.55:8088",70015,"/Satoshi:0.20.2/","2022-10-25T09:42:25.000Z",1033,760762,"nixi.pl",,"FR",48.8582,2.3387,"Europe/Paris","AS16276","OVH SAS","48.8582, 2.3387"
"kgpw4j7wbtr74ocl3lggqlwwsigbakrnrtloohuv3l4gqdkxw5mlevad.onion:8333",70016,"/Satoshi:22.0.0/","2022-10-29T01:47:03.000Z",1032,760756,,,,,,,"TOR","Tor network","0, 0"
"qdwcaqonfesbpbc26hsthvpxx7hut7rwsytmdizpwh64gklu3ipn57qd.onion:8333",70016,"/Satoshi:23.0.0/","2022-10-28T14:06:49.000Z",1037,760762,,,,,,,"TOR","Tor network","0, 0"
"163.172.81.70:8333",70016,"/Satoshi:22.0.0/","2022-10-29T02:44:28.000Z",1033,760762,"mycloud.danslombre.org",,"FR",48.8582,2.3387,"Europe/Paris","AS12876","Online S.a.s.","48.8582, 2.3387"
"v4sb6kb3ws3e7yk2ffgxt3artookxbjlsp5eohtrzuqrn7r7h4mk4nqd.onion:8333",70016,"/Satoshi:23.0.0/","2022-10-27T01:58:02.000Z",1033,760762,,,,,,,"TOR","Tor network","0, 0"
"vhwc7vpgzqtvfnihjwfzcimifxoloyu4kcq5pyeimafqk3rx326hozyd.onion:8333",70016,"/Satoshi:0.21.0/","2022-10-28T14:58:59.000Z",1037,760762,,,,,,,"TOR","Tor network","0, 0"
"97.99.217.128:8333",70016,"/Satoshi:23.0.0/","2022-10-27T12:11:49.000Z",1033,760762,"097-099-217-128.res.spectrum.com","Plano","US",33.0287,-96.6826,"America/Chicago","AS11427","TWC-11427-TEXAS","33.0287, -96.6826"
"wx2fpjwk3dsjs66fxb3ptckmbumrwfhehwqglrwfdjmdujam2deg5uqd.onion:8333",70016,"/Satoshi:22.0.0/","2022-10-28T23:08:38.000Z",1037,760762,,,,,,,"TOR","Tor network","0, 0"
"[2600:1700:4388:710:8ad7:f6ff:fe7c:6e6d]:8333",70016,"/Satoshi:23.0.0/","2022-10-28T16:16:15.000Z",1033,760762,"2600:1700:4388:710:8ad7:f6ff:fe7c:6e6d","Palo Alto","US",37.4152,-122.1224,"America/Los_Angeles","AS7018","ATT-INTERNET4","37.4152, -122.1224"
"cdodvcwmumurdbh7agamnypshpus5eoyizpx566xmicxzu4bt3idj7yd.onion:8333",70016,"/Satoshi:23.0.0/","2022-10-29T01:46:47.000Z",1033,760762,,,,,,,"TOR","Tor network","0, 0"
"ry7weogbulfhttmrn4lrp3gl6h3wkyt2hunadn4h6ffbtnleno4tyvid.onion:8333",70016,"/Satoshi:23.0.0/","2022-10-29T02:11:46.000Z",1033,760762,,,,,,,"TOR","Tor network","0, 0"
"nzddjbsqznsubk4kdlczqhekvzd43c3xtges6e7eealswn66sup3v6qd.onion:8333",70016,"/Satoshi:22.0.0/","2022-10-28T14:43:47.000Z",1033,760762,,,,,,,"TOR","Tor network","0, 0"
"eywizfllouawtde6l6i5csjdqlu4jao5t22qs3t5a6rp57uwhfkbimid.onion:8333",70016,"/Satoshi:22.0.0(FutureBit-Apollo-Node)/","2022-10-29T01:38:31.000Z",1033,760762,,,,,,,"TOR","Tor network","0, 0"
"ridw6k7b3selv4uugxyhxurigmfa3xyanweqhiyd5ioe2v3nc5e6xjyd.onion:8333",70016,"/Satoshi:23.0.0/","2022-10-29T02:11:41.000Z",1033,760762,,,,,,,"TOR","Tor network","0, 0"
"ct35a35wtvxz5ad5464sw2owji47enx33mkovwmfki72xllr6d3aulad.onion:8333",70016,"/Satoshi:23.0.0/","2022-10-28T22:35:07.000Z",1033,760762,,,,,,,"TOR","Tor network","0, 0"
"161.97.113.161:8333",70016,"/Satoshi:23.0.0/","2022-09-21T21:56:09.000Z",1033,760762,"vmi873872.contaboserver.net","Nuremberg","DE",49.405,11.1617,"Europe/Berlin","AS51167","Contabo GmbH","49.405, 11.1617"
"173.89.171.246:8333",70016,"/Satoshi:22.0.0(FutureBit-Apollo-Node)/","2022-10-28T03:40:52.000Z",1033,760762,"cpe-173-89-171-246.neo.res.rr.com","Akron","US",41.0752,-81.4663,"America/New_York","AS10796","TWC-10796-MIDWEST","41.0752, -81.4663"
"96.35.21.162:8333",70015,"/Satoshi:0.15.0.1/","2022-10-19T01:11:48.000Z",13,760762,"096-035-021-162.res.spectrum.com","Edwardsville","US",38.812,-89.9627,"America/Chicago","AS20115","CHARTER-20115","38.812, -89.9627"
"78.47.100.208:8333",70016,"/Satoshi:23.0.0/","2022-09-21T21:56:11.000Z",1033,760762,"static.208.100.47.78.clients.your-server.de",,"DE",51.2993,9.491,"Europe/Berlin","AS24940","Hetzner Online GmbH","51.2993, 9.491"
"pufcxhu2j47pmhm7qp4jzaf7zg7z4zfdmh4xlkgqjxagmt2g7j7f54ad.onion:8333",70016,"/Satoshi:23.0.0/","2022-10-28T23:33:24.000Z",1033,760762,,,,,,,"TOR","Tor network","0, 0"
"4b2hdps2qpzltxaumboz3cehsbebx5zi5aw5unteid6fdw2shrejboad.onion:8333",70016,"/Satoshi:22.0.0/","2022-10-29T01:22:02.000Z",1037,760762,,,,,,,"TOR","Tor network","0, 0"
"jnhbuudtkgcbk6335bn2g3pqylrfsdpyx6rzycdzjep2pui65feoohad.onion:8333",70016,"/Satoshi:22.0.0(RoninDojo 1.14.1)/","2022-10-29T00:56:57.000Z",1033,760762,,,,,,,"TOR","Tor network","0, 0"
"rhen4vp2gongfrfjebvohqjwvvdhf2fasd6cdgq2xzptnkyvmklshrid.onion:8333",70016,"/Satoshi:23.0.0/","2022-10-29T01:30:14.000Z",1033,760762,,,,,,,"TOR","Tor network","0, 0"
"p4g2y4wevoddt3l45hugjlet5umq7o4dcs2hx5acm5sh5innymciy2yd.onion:8333",70016,"/Satoshi:23.0.0/","2022-10-29T02:03:53.000Z",1033,760762,,,,,,,"TOR","Tor network","0, 0"
"3wj5zepjyzzzht5yhyqoyzf4ihm2rnckoabm5x7oury6bjax4q6jnkid.onion:8333",70016,"/Satoshi:23.0.0/","2022-10-28T11:11:10.000Z",1033,760762,,,,,,,"TOR","Tor network","0, 0"
"15.228.87.193:8333",70016,"/Satoshi:0.21.1/","2022-10-29T03:09:18.000Z",1037,760762,"ec2-15-228-87-193.sa-east-1.compute.amazonaws.com","São Paulo","BR",-23.5335,-46.6359,"America/Sao_Paulo","AS16509","AMAZON-02","-23.5335, -46.6359"
"qoc24g7s5iwjr5g7wlxiw5kp4hu6mixyvp5qx5kbcsvdkpulz4cvdzad.onion:8333",70016,"/Satoshi:23.0.0/","2022-10-29T02:27:59.000Z",1033,760762,,,,,,,"TOR","Tor network","0, 0"
"68.107.40.46:8333",70016,"/Satoshi:22.0.0(FutureBit-Apollo-Node)/","2022-10-28T17:02:46.000Z",1033,760762,"ip68-107-40-46.sd.sd.cox.net","Oceanside","US",33.1922,-117.3852,"America/Los_Angeles","AS22773","ASN-CXA-ALL-CCI-22773-RDC","33.1922, -117.3852"
"142.254.82.46:8333",70016,"/Satoshi:23.0.0/","2022-10-28T01:19:09.000Z",1033,760762,"142-254-82-46.fiber.dynamic.sonic.net","Oakland","US",37.8107,-122.2479,"America/Los_Angeles","AS46375","AS-SONICTELECOM","37.8107, -122.2479"
"[2001:41d0:303:146e::]:8333",70016,"/Satoshi:23.0.0/","2022-09-21T22:30:15.000Z",1033,760762,"2001:41d0:303:146e::",,"FR",48.8582,2.3387,"Europe/Paris","AS16276","OVH SAS","48.8582, 2.3387"
"qda7lxjxbjybnz7lpjcvf63kbylnfsi2meq6lh7eqg3ksp22uuspdbyd.onion:8333",70016,"/Satoshi:0.21.1/","2022-10-29T01:21:43.000Z",1037,760762,,,,,,,"TOR","Tor network","0, 0"
"91.122.105.234:8333",70016,"/Satoshi:23.99.0/","2022-10-26T21:18:25.000Z",1032,760762,"ppp91-122-105-234.pppoe.avangarddsl.ru","St Petersburg","RU",59.8983,30.2618,"Europe/Moscow","AS12389","Rostelecom","59.8983, 30.2618"
"98.164.82.249:8333",70016,"/Satoshi:22.0.0(FutureBit-Apollo-Node)/","2022-10-28T14:21:22.000Z",1033,760762,"ip98-164-82-249.no.no.cox.net","New Orleans","US",29.9734,-90.0885,"America/Chicago","AS22773","ASN-CXA-ALL-CCI-22773-RDC","29.9734, -90.0885"
"imo6uzbojoshlurgzhqzxbiocae32iwf7vd6jvyevuusqlhfomdfjfyd.onion:8333",70016,"/Satoshi:23.0.0/","2022-10-29T00:23:21.000Z",1033,760762,,,,,,,"TOR","Tor network","0, 0"
"mtmdnqrd2yfvk6ubkeuv54hzeojn3vtj6fcy4cmw2gdmvrvyccmof2yd.onion:8333",70016,"/Satoshi:0.21.1/","2022-10-29T02:28:06.000Z",1033,760762,,,,,,,"TOR","Tor network","0, 0"
"afgn5w7cpcb2p35a5boqbcv5c2lvxu3634tli5e5fnca3z3ay5yxtoad.onion:8333",70016,"/Satoshi:23.0.0/","2022-10-28T07:17:04.000Z",1097,760762,,,,,,,"TOR","Tor network","0, 0"
"szazwjhbxb27nfep4v3oyadepox4m42s37am7shb3yujctprmn2e2nad.onion:8333",70016,"/Satoshi:23.0.0/","2022-10-29T01:46:51.000Z",1037,760762,,,,,,,"TOR","Tor network","0, 0"
"obuhl4zb226fsnsboshnp2try3lddaq4dmbu3fcqidjnekexx3d74bqd.onion:8333",70016,"/Satoshi:23.0.0/","2022-10-29T00:40:38.000Z",1033,760762,,,,,,,"TOR","Tor network","0, 0"
"34.68.253.160:8333",70016,"/btcwire:0.5.0/btcd:0.23.2/","2022-10-10T18:11:35.000Z",77,760762,"160.253.68.34.bc.googleusercontent.com","Council Bluffs","US",41.2591,-95.8517,"America/Chicago","AS396982","GOOGLE-CLOUD-PLATFORM","41.2591, -95.8517"
"zpctwryccb3jvsvjc6pfz2rv4zjdvbdxlphhbdx3schkv7yoaao4bvad.onion:8333",70016,"/Satoshi:23.0.0/","2022-10-29T00:31:52.000Z",1037,760762,,,,,,,"TOR","Tor network","0, 0"
"[2a01:7c8:aaac:89:5054:ff:feb7:f5cb]:8333",70016,"/Satoshi:0.21.1/","2022-10-29T03:09:21.000Z",1033,760762,"2a01:7c8:aaac:89:5054:ff:feb7:f5cb",,"NL",52.3824,4.8995,"Europe/Amsterdam","AS20857","Signet B.V.","52.3824, 4.8995"
"vlfn6br5s6uqun7p3aywxiobnx6irmslmybo5dahunn2ailsg5aavbyd.onion:8333",70016,"/Satoshi:23.0.0/","2022-10-28T23:33:32.000Z",1033,760762,,,,,,,"TOR","Tor network","0, 0"
"5.79.87.56:8333",70015,"/Satoshi:1.14.5(2x)/","2022-09-21T21:56:08.000Z",141,494782,"btc1.seeds.bitcoin.com","Haarlem","NL",52.3891,4.6563,"Europe/Amsterdam","AS60781","LeaseWeb Netherlands B.V.","52.3891, 4.6563"
"kn5kyqu5ct3nbfoqwvy5lhyqzsvprcie5nxhoyecpl4sfk4x62dcp4ad.onion:8333",70016,"/Satoshi:23.0.0/Knots:20220529/","2022-10-28T13:28:40.000Z",67109965,760762,,,,,,,"TOR","Tor network","0, 0"
"hx5ic3d6xkbihdzlmohd5cjcv6k253oj4nqr5y7hwggtfxz66tpviwqd.onion:8333",70016,"/Satoshi:23.0.0/","2022-10-29T01:05:30.000Z",1097,760762,,,,,,,"TOR","Tor network","0, 0"
"65.108.216.103:8333",70015,"/Satoshi:0.20.0/","2022-10-18T09:03:00.000Z",1033,760762,"static.103.216.108.65.clients.your-server.de","Helsinki","FI",60.1792,24.9337,"Europe/Helsinki","AS24940","Hetzner Online GmbH","60.1792, 24.9337"
"84.70.210.196:8333",70016,"/Satoshi:22.0.0/","2022-10-28T03:24:08.000Z",1033,760762,"84.70.210.196","Manchester","GB",53.5197,-2.2109,"Europe/London","AS5378","Vodafone Limited","53.5197, -2.2109"
"dioxvnougfx52falfr7bcem26jvbf2cdyctgzt2lc5rzam3wb326odad.onion:8333",70016,"/Satoshi:23.0.0/","2022-10-29T02:52:55.000Z",1033,760762,,,,,,,"TOR","Tor network","0, 0"
"81.170.255.240:8333",70016,"/Satoshi:22.0.0/","2022-10-28T21:46:58.000Z",1033,760762,"h-81-170-255-240.A498.priv.bahnhof.se","Stockholm","SE",59.3287,18.0717,"Europe/Stockholm","AS8473","Bahnhof AB","59.3287, 18.0717"
"67.171.205.235:8333",70016,"/Satoshi:23.0.0/","2022-10-26T12:44:59.000Z",1032,760762,"c-67-171-205-235.hsd1.or.comcast.net","Portland","US",45.4805,-122.6363,"America/Los_Angeles","AS7922","COMCAST-7922","45.4805, -122.6363"
"[2600:3c02::f03c:93ff:fe28:e84d]:8333",70015,"/Satoshi:0.43.0/","2022-09-30T17:08:57.000Z",1069,755136,"2600:3c02::f03c:93ff:fe28:e84d","Atlanta","US",33.844,-84.4784,"America/New_York","AS63949","Linode, LLC","33.844, -84.4784"
"5td2kjtldaggbib7qoms2wzm3fxx75gcgwddlwgvsinrrribcx4qcmyd.onion:8333",70016,"/Satoshi:23.0.0/","2022-10-28T23:33:23.000Z",1033,760762,,,,,,,"TOR","Tor network","0, 0"
"bmqerxb5kyfx5olaeezdkcka2abp5ppfxzeehbydgqqyo4w3gs3gkqid.onion:8333",70016,"/Satoshi:22.0.0(RoninDojo 1.14.1)/","2022-10-29T01:13:27.000Z",1037,760762,,,,,,,"TOR","Tor network","0, 0"
"qymtyb3jr5dcdfxrollomfc47m6d26zb6fimch2vquu57ohmnm4bggqd.onion:8333",70016,"/Satoshi:23.0.0/","2022-10-26T23:34:08.000Z",1037,760762,,,,,,,"TOR","Tor network","0, 0"
"47.36.144.51:8333",70016,"/Satoshi:22.0.0/","2022-10-28T21:38:57.000Z",1033,760762,"047-036-144-051.res.spectrum.com","Ocean Park","US",46.5055,-124.0415,"America/Los_Angeles","AS20115","CHARTER-20115","46.5055, -124.0415"
"51.77.42.169:8333",70015,"/Satoshi:0.17.1/","2022-10-24T09:47:16.000Z",1036,760762,"ns3145623.ip-51-77-42.eu","Warsaw","PL",52.2296,21.0067,"Europe/Warsaw","AS16276","OVH SAS","52.2296, 21.0067"
"[2a03:4000:50:f3a:2444:b6ff:fe71:5f4d]:8333",70016,"/Satoshi:23.0.0/","2022-10-28T20:50:32.000Z",1097,760762,"2a03:4000:50:f3a:2444:b6ff:fe71:5f4d",,"DE",51.2993,9.491,"Europe/Berlin","AS197540","netcup GmbH","51.2993, 9.491"
"73.139.225.242:8333",70016,"/Satoshi:22.0.0(FutureBit-Apollo-Node)/","2022-10-29T01:55:05.000Z",1033,760762,"c-73-139-225-242.hsd1.fl.comcast.net","Pompano Beach","US",26.3165,-80.2748,"America/New_York","AS7922","COMCAST-7922","26.3165, -80.2748"
"86.40.162.3:8333",70016,"/Satoshi:0.21.1/","2022-10-27T23:26:57.000Z",1033,760762,"86-40-162-3-dynamic.agg3.rtd.rsl-rtd.eircom.net","Sligo","IE",54.2746,-8.4761,"Europe/Dublin","AS5466","Eir Broadband","54.2746, -8.4761"
"7v2jgj2mjktqwxky5iwp7rnwkrnxssoj3f4qwrpn5yyvea5fxi44suid.onion:8333",70016,"/Satoshi:23.0.0/","2022-10-28T21:39:07.000Z",1033,760762,,,,,,,"TOR","Tor network","0, 0"
"riocunp2serqrdkoepf2y677n3dsl4ms6yw6jn7wo4mklnkrxq2p4fyd.onion:8333",70016,"/Satoshi:23.0.0/","2022-10-29T01:38:33.000Z",1037,760762,,,,,,,"TOR","Tor network","0, 0"
"[2600:8805:2400:14e:12dd:b1ff:fef2:3013]:8333",70016,"/Satoshi:23.0.0/","2022-10-26T19:42:40.000Z",1033,760762,"2600:8805:2400:14e:12dd:b1ff:fef2:3013","Virginia Beach","US",36.7969,-76.1797,"America/New_York","AS22773","ASN-CXA-ALL-CCI-22773-RDC","36.7969, -76.1797"
"[2a01:4f8:150:3461::2]:8333",70015,"/Satoshi:0.18.1/","2022-09-21T21:56:12.000Z",1037,760762,"2a01:4f8:150:3461::2","Gunzenhausen","DE",49.1156,10.7511,"Europe/Berlin","AS24940","Hetzner Online GmbH","49.1156, 10.7511"
"77.76.44.110:8333",70016,"/Satoshi:22.0.0/","2022-10-28T00:38:17.000Z",1032,760762,"77-76-44-110.ip.btc-net.bg","Ihtiman","BG",42.4348,23.8116,"Europe/Sofia","AS8866","Vivacom Bulgaria EAD","42.4348, 23.8116"
"zo4fczw4drgcbsumtgmigjkiso4miz34ltauajaawqmqoa6oxmzy4nad.onion:8333",70016,"/Satoshi:23.0.0/","2022-10-28T23:33:41.000Z",1033,760762,,,,,,,"TOR","Tor network","0, 0"
"82.221.143.75:8333",70016,"/Satoshi:23.0.0/","2022-10-18T13:16:49.000Z",1033,760762,"hujber.qualifylearn.com","Reykjavik","IS",64.1498,-21.9024,"Atlantic/Reykjavik","AS50613","Advania Island ehf","64.1498, -21.9024"
"qe6byd362bbafa65yjvkj3kcor4opf4yz7fhhqz7tzwjdiwvt5md34yd.onion:8333",70016,"/Satoshi:23.0.0/","2022-10-28T23:42:02.000Z",1033,760762,,,,,,,"TOR","Tor network","0, 0"
"65.21.95.86:8333",70016,"/Satoshi:22.0.0/","2022-10-28T08:15:09.000Z",1033,760762,"static.86.95.21.65.clients.your-server.de","Helsinki","FI",60.1719,24.9347,"Europe/Helsinki","AS24940","Hetzner Online GmbH","60.1719, 24.9347"
"104.52.69.170:8333",70016,"/Satoshi:0.21.1/","2022-10-29T00:23:05.000Z",1033,760762,"104-52-69-170.lightspeed.chrlnc.sbcglobal.net","Mooresville","US",35.5838,-80.864,"America/New_York","AS7018","ATT-INTERNET4","35.5838, -80.864"
"185.132.201.163:8333",70016,"/Satoshi:23.0.0/","2022-10-17T08:15:41.000Z",1033,760762,"185.132.201.163","Santa Coloma","AD",42.5014,1.4985,"Europe/Andorra","AS6752","Andorra Telecom, S.a.u.","42.5014, 1.4985"
"y3aq6dsg5mrf2q5zt2phlgx6uzufssmnd3qwmpy5oatqoxclrzqlffad.onion:8333",70016,"/Satoshi:23.0.0/","2022-10-29T00:31:53.000Z",1037,760762,,,,,,,"TOR","Tor network","0, 0"
"195.201.173.100:8333",70016,"/Satoshi:22.0.0/","2022-10-29T01:55:02.000Z",1033,760762,"static.100.173.201.195.clients.your-server.de","Gunzenhausen","DE",49.1156,10.7511,"Europe/Berlin","AS24940","Hetzner Online GmbH","49.1156, 10.7511"
"bdsgnldendi7o4y4umzwyy6i7wjx4l6qxkl7fxrquj5ihc4bnfzoz4id.onion:8333",70016,"/Satoshi:23.0.0/","2022-10-29T02:44:36.000Z",1037,760762,,,,,,,"TOR","Tor network","0, 0"
"r6nnke5minedr4osseo5nwn5yeatqb7mekx53vqbzplmygwjhdanngad.onion:8333",70016,"/Satoshi:22.0.0/","2022-10-28T10:24:34.000Z",1033,760762,,,,,,,"TOR","Tor network","0, 0"
"65.21.124.139:8333",70016,"/Satoshi:23.0.0/","2022-10-26T10:31:35.000Z",1032,760762,"static.139.124.21.65.clients.your-server.de","Helsinki","FI",60.1719,24.9347,"Europe/Helsinki","AS24940","Hetzner Online GmbH","60.1719, 24.9347"
"774u7mzehttaahxow6ixdxf6ys7rrzw3lyaiq4bzhlcxajpkiss6nead.onion:8333",70016,"/Satoshi:0.21.1/","2022-10-29T03:09:34.000Z",1032,760756,,,,,,,"TOR","Tor network","0, 0"
"135.181.183.238:8333",70016,"/Satoshi:22.0.0/","2022-10-28T09:36:22.000Z",1033,760762,"static.238.183.181.135.clients.your-server.de","Helsinki","FI",60.1719,24.9347,"Europe/Helsinki","AS24940","Hetzner Online GmbH","60.1719, 24.9347"
"103.209.12.144:8333",70016,"/Satoshi:23.0.0/","2022-10-05T03:09:17.000Z",1033,760762,"103-209-12-144.static.lightningbroadband.com.au","Canberra","AU",-35.2896,149.1553,"Australia/Sydney","AS136000","Lightning Broadband Pty Ltd","-35.2896, 149.1553"
"rtjnku2b2lbkujym3jkl33p4ziqsijssz5fjsbna2hpfj2xe52ctz5yd.onion:8333",70016,"/Satoshi:22.0.0/","2022-10-28T19:30:38.000Z",1037,760762,,,,,,,"TOR","Tor network","0, 0"
"b66gahrgxbiqszpt3icl3fxhkpkszcvqus4poq3d7cbk5qckfzvtm6ad.onion:8333",70016,"/Satoshi:22.0.0(FutureBit-Apollo-Node)/","2022-10-29T03:09:40.000Z",1033,760762,,,,,,,"TOR","Tor network","0, 0"
"6voevyc6f7ng2axpgzw3irmu677os3b6l65ljhuozf7hfkar2fpbxxyd.onion:8333",70016,"/Satoshi:0.21.0/","2022-10-26T19:59:43.000Z",1037,760762,,,,,,,"TOR","Tor network","0, 0"
"fa3f23ky5wayxyw7tmweexm33rsmrnbyp2ec2jjshfbrarbhcg4ye2qd.onion:8333",70016,"/Satoshi:23.0.0/","2022-10-28T23:58:54.000Z",1033,760762,,,,,,,"TOR","Tor network","0, 0"
"190.2.140.148:8333",70016,"/Satoshi:0.21.0/","2022-10-28T15:30:06.000Z",1033,760762,"190-2-140-148.hosted-by-worldstream.net","Naaldwijk","NL",51.9934,4.2158,"Europe/Amsterdam","AS49981","WorldStream B.V.","51.9934, 4.2158"
"dyh7gsaxlvyutizlrtziei2msfs7ke7bhphfuu4qqoes2orsxzxryzad.onion:8333",70016,"/Satoshi:23.0.0/","2022-10-28T23:25:17.000Z",1033,760762,,,,,,,"TOR","Tor network","0, 0"
"55zvf46fvtq3fixpir2bptyyzv6jugvtpjruoa2xdhrvfop2nvrxieqd.onion:8333",70016,"/Satoshi:23.0.0/","2022-10-28T19:47:08.000Z",1033,760762,,,,,,,"TOR","Tor network","0, 0"
"3cwibzicnzpttk2wqkpztq5msoy2rq23u5anfju5zec6t52uilyhvzqd.onion:8333",70016,"/Satoshi:22.0.0/","2022-10-29T02:36:05.000Z",1037,760762,,,,,,,"TOR","Tor network","0, 0"
"z47h2evfgm3kvrh2slskjqvvxgcy437cwccffmfbe3fmyphk6stycnad.onion:8333",70016,"/Satoshi:22.0.0(RoninDojo 1.13.0)/","2022-10-28T23:58:43.000Z",1033,760762,,,,,,,"TOR","Tor network","0, 0"
"fodfrt3ljqlahseisdzhi7aaslaajioxhrf4dtzviexarjmo5yvzebad.onion:8333",70016,"/Satoshi:23.0.0/","2022-10-28T23:41:54.000Z",1033,760762,,,,,,,"TOR","Tor network","0, 0"
